,PropertyID,LocalityName,PostalCode,TypeOfProperty,SubtypeOfProperty,Price,TypeOfSale,NumberOfRooms,LivingArea,EquippedKitchen,Furnished,OpenFire,Terrace,Garden,Surface,NumberOfFacades,SwimmingPool,StateOfBuilding
17532,10957902.0,Sint-Amands,2890,APARTMENT,APARTMENT,323000.0,,2.0,102.0,1.0,0.0,0.0,,0.0,,,False,
17533,10957901.0,Sint-Amands,2890,APARTMENT,APARTMENT,317500.0,,2.0,88.0,1.0,0.0,0.0,,0.0,,,False,
17534,10957900.0,Sint-Amands,2890,APARTMENT,APARTMENT,317500.0,,2.0,95.0,1.0,0.0,0.0,,0.0,,,False,
17535,10957899.0,Sint-Amands,2890,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
17536,10957885.0,Heist-aan-Zee,8301,APARTMENT,APARTMENT,520000.0,,2.0,65.0,1.0,0.0,0.0,0.0,0.0,,,False,
17537,10957884.0,Knokke,8300,APARTMENT,APARTMENT,995000.0,,2.0,68.0,1.0,0.0,0.0,0.0,0.0,,,False,AS_NEW
17538,10957880.0,Oostende,8400,APARTMENT,APARTMENT,255000.0,,2.0,80.0,,0.0,0.0,0.0,0.0,,,False,
17539,10957868.0,Tielt (8700),8700,APARTMENT,APARTMENT,179000.0,,2.0,125.0,,0.0,0.0,0.0,0.0,,,False,
17540,10957867.0,Oostrozebeke,8780,APARTMENT,APARTMENT,179000.0,,2.0,125.0,,0.0,0.0,0.0,0.0,,,False,
17541,10957866.0,Oostrozebeke,8780,APARTMENT,APARTMENT,99500.0,,1.0,70.0,,0.0,0.0,0.0,0.0,,,False,
17542,10957865.0,Oostrozebeke,8780,APARTMENT,APARTMENT,145000.0,,2.0,103.0,,0.0,0.0,0.0,0.0,,,False,
17543,10957864.0,Oostrozebeke,8780,APARTMENT,APARTMENT,165000.0,,3.0,116.0,,0.0,0.0,0.0,0.0,,,False,
17544,10957860.0,Oudenaarde,9700,APARTMENT,PENTHOUSE,315000.0,,1.0,85.0,1.0,0.0,0.0,12.0,0.0,,,False,
