,PropertyID,LocalityName,PostalCode,TypeOfProperty,SubtypeOfProperty,Price,TypeOfSale,NumberOfRooms,LivingArea,EquippedKitchen,Furnished,OpenFire,Terrace,Garden,Surface,NumberOfFacades,SwimmingPool,StateOfBuilding
14456,10993267.0,Sleidinge,9940,APARTMENT,GROUND_FLOOR,295000.0,NewlyBuilt,1.0,80.0,1.0,0.0,0.0,15.0,0.0,,2.0,False,AS_NEW
14457,10993266.0,Sleidinge,9940,APARTMENT,GROUND_FLOOR,410000.0,NewlyBuilt,3.0,146.0,1.0,0.0,0.0,29.0,0.0,,2.0,False,AS_NEW
14458,10993265.0,Sleidinge,9940,APARTMENT,APARTMENT,380000.0,NewlyBuilt,2.0,107.0,1.0,0.0,0.0,16.0,0.0,,2.0,False,AS_NEW
14459,10993264.0,Sleidinge,9940,APARTMENT,APARTMENT,375000.0,NewlyBuilt,2.0,113.0,1.0,0.0,0.0,9.0,0.0,,2.0,False,AS_NEW
14460,10984942.0,Stekene,9190,HOUSE,HOUSE,475000.0,,4.0,200.0,1.0,0.0,1.0,0.0,,310.0,2.0,False,
14461,10984936.0,Antwerp,2600,HOUSE,APARTMENT_BLOCK,2250000.0,,4.0,700.0,,0.0,0.0,9.0,59.0,489.0,2.0,False,JUST_RENOVATED
14462,10984927.0,Edegem,2650,HOUSE,HOUSE,535000.0,,3.0,148.0,1.0,0.0,0.0,,307.0,405.0,3.0,False,AS_NEW
14463,10984912.0,Hoogstraten,2322,HOUSE,HOUSE,625000.0,,3.0,251.0,1.0,0.0,0.0,,0.0,847.0,4.0,True,GOOD
14464,10984907.0,Tessenderlo,3980,HOUSE,HOUSE,359000.0,,6.0,265.0,1.0,0.0,0.0,,60.0,524.0,4.0,False,GOOD
14465,10984900.0,Antwerp,2060,HOUSE,APARTMENT_BLOCK,452000.0,,6.0,310.0,1.0,0.0,1.0,0.0,30.0,142.0,2.0,False,TO_RENOVATE
14466,10984899.0,Kapellen,2950,HOUSE,HOUSE,369000.0,,3.0,118.0,1.0,0.0,1.0,20.0,148.0,290.0,2.0,False,
14467,10984898.0,Antwerp,2020,HOUSE,APARTMENT_BLOCK,225000.0,,2.0,82.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,False,GOOD
14468,10984892.0,Hoboken,2660,HOUSE,TOWN_HOUSE,329000.0,,3.0,168.0,1.0,0.0,1.0,0.0,73.0,127.0,2.0,False,TO_BE_DONE_UP
14469,10984888.0,La Hulpe,1310,HOUSE,HOUSE,445000.0,,3.0,125.0,0.0,0.0,0.0,60.0,305.0,305.0,2.0,False,AS_NEW
14470,10984887.0,Schaerbeek,1030,HOUSE,HOUSE,1045000.0,,5.0,295.0,1.0,0.0,0.0,,0.0,370.0,2.0,False,GOOD
14471,10984886.0,Woluwe-Saint-Pierre,1150,HOUSE,HOUSE,425000.0,,3.0,111.0,1.0,0.0,0.0,0.0,307.0,307.0,3.0,False,TO_RENOVATE
14472,10984885.0,Schaerbeek,1030,HOUSE,MANSION,850000.0,,6.0,300.0,1.0,0.0,0.0,12.0,120.0,200.0,2.0,False,TO_BE_DONE_UP
14473,10984884.0,Watermael-Boitsfort,1170,HOUSE,HOUSE,1195000.0,NewlyBuilt,4.0,230.0,1.0,0.0,0.0,28.0,0.0,220.0,2.0,False,AS_NEW
14474,10974634.0,Liege,4000,HOUSE,APARTMENT_BLOCK,299000.0,,4.0,205.0,1.0,0.0,0.0,0.0,0.0,53.0,2.0,False,GOOD
14475,10984872.0,Herentals,2200,HOUSE,HOUSE,999000.0,,4.0,480.0,1.0,0.0,0.0,130.0,705.0,705.0,3.0,False,AS_NEW
14476,10984871.0,Olen,2250,HOUSE,HOUSE,324000.0,,2.0,143.0,1.0,0.0,0.0,25.0,1303.0,1303.0,4.0,False,GOOD
14477,10984867.0,Dilbeek,1700,HOUSE,APARTMENT_BLOCK,519000.0,UnderOption,4.0,1.0,1.0,0.0,0.0,,0.0,0.0,3.0,False,GOOD
14478,10984864.0,Kluisbergen,9690,HOUSE,MANOR_HOUSE,695000.0,,3.0,245.0,1.0,0.0,1.0,,,2144.0,4.0,False,GOOD
14479,10984863.0,Mont-de-l'Enclus,7750,HOUSE,MANOR_HOUSE,695000.0,,3.0,245.0,1.0,0.0,1.0,,,2144.0,4.0,False,GOOD
14480,10984861.0,Deux-Acren,7864,HOUSE,HOUSE,269000.0,,3.0,,1.0,0.0,1.0,,0.0,569.0,3.0,False,GOOD
14481,10955130.0,Ninove,9400,HOUSE,HOUSE,245000.0,,3.0,,,0.0,0.0,0.0,0.0,271.0,2.0,False,TO_RENOVATE
14482,10984847.0,Aalter,9880,HOUSE,HOUSE,305000.0,,2.0,207.0,,0.0,0.0,0.0,0.0,274.0,,False,GOOD
14483,10984846.0,Aalter,9880,HOUSE,HOUSE,235615.0,,3.0,184.0,,0.0,0.0,0.0,0.0,448.0,,False,GOOD
14484,10984844.0,Kluisbergen,9690,HOUSE,HOUSE,289000.0,,3.0,201.0,1.0,0.0,1.0,,0.0,636.0,4.0,False,TO_BE_DONE_UP
14485,10984835.0,Diest,3290,HOUSE,HOUSE,325000.0,,2.0,104.0,,0.0,0.0,0.0,0.0,104.0,,False,
