,PropertyID,LocalityName,PostalCode,TypeOfProperty,SubtypeOfProperty,Price,TypeOfSale,NumberOfRooms,LivingArea,EquippedKitchen,Furnished,OpenFire,Terrace,Garden,Surface,NumberOfFacades,SwimmingPool,StateOfBuilding
81,11035129.0,Woluwe-Saint-Lambert,1200,APARTMENT,APARTMENT,345000.0,,3.0,94.0,1.0,0.0,0.0,13.0,0.0,,,False,GOOD
82,11035127.0,Mechelen,2800,APARTMENT,APARTMENT,389000.0,,2.0,128.0,1.0,0.0,1.0,,29.0,,3.0,False,
83,11035126.0,Bonheiden,2820,APARTMENT,APARTMENT,389000.0,,2.0,128.0,1.0,0.0,1.0,,29.0,,3.0,False,
84,11035122.0,Mechelen,2800,APARTMENT,APARTMENT,735000.0,NewlyBuilt,4.0,210.0,1.0,0.0,1.0,12.0,31.0,,2.0,False,
85,11035121.0,Mechelen,2800,APARTMENT,APARTMENT,386000.0,NewlyBuilt,2.0,128.0,1.0,0.0,1.0,12.0,,,2.0,False,
86,11035120.0,Mechelen,2800,APARTMENT,APARTMENT,349000.0,NewlyBuilt,2.0,82.0,1.0,0.0,1.0,,31.0,,2.0,False,
87,11035116.0,Jemeppe-sur-Meuse,4101,APARTMENT,APARTMENT,99000.0,,1.0,90.0,0.0,0.0,0.0,0.0,0.0,,2.0,False,GOOD
88,11035114.0,HEIST-AAN-ZEE,8301,APARTMENT,APARTMENT,359000.0,,2.0,99.0,,0.0,0.0,,0.0,,,False,GOOD
89,11035112.0,Gent,9000,APARTMENT,GROUND_FLOOR,395000.0,,2.0,,1.0,0.0,0.0,25.0,0.0,,,False,AS_NEW
90,11035241.0,Ekeren (Antwerpen),2180,APARTMENT,APARTMENT,244000.0,,2.0,76.0,,0.0,0.0,0.0,0.0,,2.0,False,
91,11035240.0,Gent,9030,HOUSE,HOUSE,319000.0,,4.0,190.0,,0.0,0.0,0.0,0.0,120.0,2.0,False,TO_BE_DONE_UP
92,11035239.0,Gent,9000,HOUSE,HOUSE,319000.0,,4.0,190.0,,0.0,0.0,0.0,0.0,120.0,2.0,False,TO_BE_DONE_UP
93,11035237.0,Gent,9032,HOUSE,HOUSE,425000.0,,3.0,175.0,0.0,0.0,0.0,0.0,171.0,285.0,3.0,False,GOOD
94,11035236.0,Halle,1500,APARTMENT,APARTMENT,245000.0,,2.0,90.0,,0.0,0.0,0.0,0.0,,,False,GOOD
95,11035222.0,Knokke-Heist,8301,APARTMENT,APARTMENT,450000.0,,2.0,80.0,,0.0,0.0,0.0,0.0,,,False,
96,11035220.0,Middelkerke,8430,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
97,11035219.0,Middelkerke,8430,APARTMENT,GROUND_FLOOR,260000.0,,2.0,69.0,1.0,0.0,1.0,8.0,0.0,,,False,
98,11035217.0,Knokke-Heist,8300,APARTMENT,APARTMENT,4600000.0,,3.0,163.0,1.0,1.0,0.0,17.0,0.0,,2.0,False,AS_NEW
99,11035216.0,Brasschaat (Brasschaat),2930,APARTMENT,APARTMENT,494000.0,,2.0,98.0,,0.0,0.0,,0.0,,2.0,False,GOOD
100,11035215.0,Brasschaat (Brasschaat),2930,APARTMENT,APARTMENT,1414000.0,,9.0,320.0,,0.0,0.0,,0.0,,2.0,False,GOOD
101,11035214.0,Brasschaat (Brasschaat),2930,APARTMENT,APARTMENT,299000.0,,2.0,68.0,,0.0,0.0,,0.0,,2.0,False,GOOD
102,11035213.0,Brasschaat (Brasschaat),2930,APARTMENT,APARTMENT,525000.0,,4.0,126.0,,0.0,0.0,,0.0,,2.0,False,GOOD
103,11035212.0,Brasschaat (Brasschaat),2930,APARTMENT,APARTMENT,295000.0,,1.0,57.0,,0.0,0.0,,0.0,,2.0,False,GOOD
104,11035211.0,Mechelen,2800,APARTMENT,APARTMENT,249000.0,,2.0,105.0,0.0,0.0,1.0,0.0,0.0,,,False,GOOD
105,11035208.0,Etterbeek,1040,APARTMENT,APARTMENT,450000.0,,3.0,115.0,1.0,0.0,1.0,5.0,0.0,,,False,
106,11035203.0,BRUXELLES,1000,APARTMENT,APARTMENT,150000.0,,1.0,30.0,1.0,1.0,1.0,0.0,,,,False,
107,11035196.0,Kortrijk,8500,APARTMENT,APARTMENT,649000.0,,9.0,,,0.0,0.0,,0.0,,2.0,False,GOOD
108,11035195.0,Kortrijk,8500,HOUSE,APARTMENT_BLOCK,649000.0,,9.0,,,0.0,0.0,,0.0,110.0,2.0,False,GOOD
109,11035194.0,Brasschaat (Brasschaat),2930,APARTMENT,FLAT_STUDIO,245000.0,,1.0,49.0,,0.0,0.0,,0.0,,2.0,False,GOOD
110,11035193.0,Brasschaat (Brasschaat),2930,APARTMENT,FLAT_STUDIO,249000.0,,1.0,49.0,,0.0,0.0,,0.0,,2.0,False,GOOD
111,11035191.0,Knokke-Heist,8300,APARTMENT,PENTHOUSE,995000.0,,2.0,70.0,1.0,0.0,0.0,50.0,0.0,,2.0,False,JUST_RENOVATED
112,11035187.0,Antwerp,2000,APARTMENT,APARTMENT,235000.0,,1.0,43.0,1.0,0.0,0.0,25.0,0.0,,2.0,False,
113,11035186.0,Kruibeke,9150,HOUSE,HOUSE,235000.0,,3.0,131.0,1.0,0.0,1.0,0.0,,262.0,2.0,False,TO_RENOVATE
114,11035183.0,Lommel,3920,HOUSE,HOUSE,370000.0,,3.0,133.0,1.0,0.0,1.0,,,0.0,4.0,False,GOOD
115,11035180.0,Turnhout,2300,APARTMENT,GROUND_FLOOR,218500.0,,1.0,53.0,,0.0,0.0,12.0,0.0,,2.0,False,
116,11035178.0,Dendermonde,9200,HOUSE,HOUSE,360000.0,,3.0,146.0,,0.0,1.0,0.0,,141.0,2.0,False,AS_NEW
117,11035177.0,Dilbeek,1700,HOUSE,HOUSE,729000.0,,4.0,377.0,1.0,0.0,0.0,,0.0,616.0,4.0,False,GOOD
118,11035176.0,Antoing,7640,HOUSE,HOUSE,155000.0,,2.0,145.0,1.0,0.0,1.0,20.0,0.0,100.0,2.0,False,GOOD
119,11035175.0,Sint-Jans-Molenbeek,1080,HOUSE,APARTMENT_BLOCK,585000.0,,6.0,350.0,1.0,0.0,0.0,,0.0,150.0,2.0,False,TO_BE_DONE_UP
120,11035111.0,Knokke-Heist,8300,APARTMENT,APARTMENT,655000.0,,2.0,74.0,,0.0,0.0,0.0,0.0,,,False,GOOD
121,11035110.0,Knokke-Heist,8300,APARTMENT,APARTMENT,650000.0,,2.0,75.0,,0.0,0.0,,0.0,,,False,
122,11035109.0,Knokke-Heist,8300,APARTMENT,APARTMENT,449000.0,,1.0,67.0,,0.0,0.0,0.0,0.0,,,False,GOOD
123,11035107.0,Zemst,1981,APARTMENT,APARTMENT,285000.0,,2.0,66.0,0.0,0.0,0.0,0.0,0.0,,,False,GOOD
124,11035106.0,Blankenberge,8370,APARTMENT,APARTMENT,385000.0,,2.0,85.0,,0.0,0.0,,0.0,,,False,GOOD
125,10108555.0,Eeklo,9900,APARTMENT,GROUND_FLOOR,349000.0,,3.0,105.0,1.0,0.0,0.0,,0.0,,3.0,False,GOOD
126,11035101.0,Roeselare,8800,APARTMENT,APARTMENT,264000.0,,2.0,85.0,0.0,0.0,0.0,,0.0,,,False,JUST_RENOVATED
127,11035100.0,Jambes (Namur),5100,APARTMENT,APARTMENT,190000.0,,2.0,94.0,1.0,0.0,0.0,4.0,0.0,,3.0,False,
128,10791735.0,Brussel,1000,APARTMENT,GROUND_FLOOR,185000.0,,2.0,96.0,0.0,0.0,0.0,0.0,0.0,,,False,TO_RESTORE
129,11035089.0,Bredene,8450,APARTMENT,GROUND_FLOOR,390000.0,,3.0,295.0,,0.0,0.0,0.0,0.0,,2.0,False,GOOD
130,11035069.0,Hulshout Westmeerbeek,2235,APARTMENT,APARTMENT,279000.0,,3.0,152.0,,0.0,0.0,,0.0,,2.0,False,GOOD
131,11035062.0,Aarschot,3200,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
132,11035061.0,Aarschot,3200,APARTMENT,APARTMENT,299000.0,,2.0,100.0,1.0,0.0,0.0,10.0,0.0,,2.0,False,JUST_RENOVATED
133,11035060.0,Aarschot,3200,APARTMENT,APARTMENT,320000.0,,2.0,108.0,1.0,0.0,0.0,,0.0,,3.0,False,JUST_RENOVATED
134,11035059.0,Aarschot,3200,APARTMENT,APARTMENT,295000.0,,2.0,84.0,1.0,0.0,0.0,,0.0,,3.0,False,AS_NEW
135,11035058.0,Houthalen-Helchteren,3530,APARTMENT,APARTMENT,112000.0,,2.0,33.0,1.0,1.0,0.0,,0.0,,2.0,True,AS_NEW
136,11035055.0,Deinze,9800,APARTMENT,APARTMENT,299000.0,,2.0,102.0,1.0,0.0,0.0,13.0,0.0,,2.0,False,AS_NEW
137,11035051.0,Tielt-Winge,3390,APARTMENT,APARTMENT,329000.0,,3.0,108.0,1.0,0.0,0.0,30.0,0.0,,4.0,False,AS_NEW
138,11035049.0,Grace-Hollogne,4460,APARTMENT,APARTMENT,235000.0,,2.0,120.0,0.0,0.0,0.0,60.0,540.0,,4.0,False,AS_NEW
139,11035046.0,Kortrijk,8500,APARTMENT,APARTMENT,395000.0,,2.0,218.0,1.0,0.0,0.0,30.0,0.0,,3.0,False,AS_NEW
140,11035041.0,Mons,7000,APARTMENT,APARTMENT,270000.0,NewlyBuilt,2.0,96.0,1.0,0.0,0.0,15.0,0.0,,4.0,False,
141,11035040.0,Mons,7000,APARTMENT,APARTMENT,265000.0,NewlyBuilt,2.0,96.0,1.0,0.0,0.0,14.0,0.0,,4.0,False,
142,11035039.0,Mons,7000,APARTMENT,APARTMENT,260000.0,NewlyBuilt,2.0,96.0,1.0,0.0,0.0,14.0,0.0,,4.0,False,
143,11035038.0,Mons,7000,APARTMENT,APARTMENT,253000.0,NewlyBuilt,2.0,96.0,1.0,0.0,0.0,15.0,0.0,,4.0,False,
144,11035026.0,Kasterlee,2460,APARTMENT,APARTMENT,179000.0,,1.0,73.0,,0.0,0.0,,0.0,,,False,GOOD
145,10891367.0,Charleroi,6000,APARTMENT,DUPLEX,105000.0,,1.0,69.0,1.0,0.0,0.0,,0.0,,,False,JUST_RENOVATED
146,11035011.0,Watermael-Boitsfort,1170,APARTMENT,PENTHOUSE,2450000.0,,2.0,323.0,,0.0,0.0,,0.0,,3.0,False,AS_NEW
147,10849201.0,Anderlecht,1070,APARTMENT,GROUND_FLOOR,199000.0,,2.0,77.0,1.0,0.0,0.0,15.0,0.0,,,False,GOOD
148,11035002.0,Deurne,2100,APARTMENT,APARTMENT,225000.0,,1.0,62.0,,0.0,0.0,20.0,40.0,,2.0,False,AS_NEW
149,11035001.0,Deurne,2100,APARTMENT,APARTMENT,179000.0,,1.0,57.0,,0.0,0.0,8.0,0.0,,2.0,False,AS_NEW
150,11035172.0,Turnhout,2300,APARTMENT,APARTMENT,255500.0,,3.0,106.0,,0.0,0.0,,0.0,,2.0,False,
151,11035162.0,Turnhout,2300,APARTMENT,APARTMENT,255500.0,,3.0,106.0,,0.0,0.0,,0.0,,2.0,False,
152,11035160.0,Aalst,9300,APARTMENT,APARTMENT,345000.0,,3.0,138.0,0.0,0.0,0.0,8.0,0.0,,,False,GOOD
153,11035154.0,Knokke-Heist,8300,APARTMENT,APARTMENT,875000.0,,2.0,97.0,,0.0,0.0,0.0,0.0,,,False,GOOD
154,11035153.0,Oostende,8400,APARTMENT,APARTMENT,138000.0,,1.0,70.0,1.0,0.0,0.0,0.0,0.0,,2.0,False,GOOD
155,11035152.0,Knokke,8300,HOUSE,VILLA,1575000.0,,4.0,253.0,0.0,0.0,0.0,0.0,0.0,359.0,4.0,False,GOOD
156,11035150.0,Oostende,8400,HOUSE,HOUSE,375000.0,,3.0,149.0,0.0,0.0,0.0,0.0,0.0,250.0,2.0,False,GOOD
157,11035151.0,Veurne,8630,APARTMENT,GROUND_FLOOR,249000.0,,2.0,91.0,0.0,0.0,0.0,0.0,60.0,,2.0,False,GOOD
158,11035148.0,Beersel,1651,HOUSE,HOUSE,750000.0,,2.0,,,0.0,0.0,0.0,0.0,3922.0,4.0,False,GOOD
159,11035147.0,Sint-Pieters-Leeuw,1600,HOUSE,HOUSE,750000.0,,2.0,,,0.0,0.0,0.0,0.0,3922.0,4.0,False,GOOD
160,11035146.0,Beersel,1650,HOUSE,HOUSE,750000.0,,2.0,,,0.0,0.0,0.0,0.0,3922.0,4.0,False,GOOD
161,11035145.0,Lauwe,8930,HOUSE,HOUSE,125000.0,,3.0,153.0,,0.0,0.0,,0.0,275.0,2.0,False,TO_RENOVATE
162,11035141.0,Oostende,8400,HOUSE,HOUSE,390000.0,,6.0,245.0,,0.0,0.0,0.0,0.0,450.0,2.0,False,
163,11035131.0,Laakdal (Laakdal),2430,HOUSE,HOUSE,268000.0,,2.0,131.0,,0.0,0.0,,0.0,750.0,4.0,False,
164,11035129.0,Woluwe-Saint-Lambert,1200,APARTMENT,APARTMENT,345000.0,,3.0,94.0,1.0,0.0,0.0,13.0,0.0,,,False,GOOD
165,11035127.0,Mechelen,2800,APARTMENT,APARTMENT,389000.0,,2.0,128.0,1.0,0.0,1.0,,29.0,,3.0,False,
166,11035126.0,Bonheiden,2820,APARTMENT,APARTMENT,389000.0,,2.0,128.0,1.0,0.0,1.0,,29.0,,3.0,False,
167,11035125.0,Mechelen,2800,HOUSE,HOUSE,389000.0,,2.0,128.0,1.0,0.0,1.0,,29.0,0.0,3.0,False,
168,11035124.0,Bonheiden,2820,HOUSE,HOUSE,389000.0,,2.0,128.0,1.0,0.0,1.0,,29.0,133.0,3.0,False,
169,11035123.0,Mechelen,2800,HOUSE,APARTMENT_BLOCK,735000.0,NewlyBuilt,4.0,210.0,1.0,0.0,1.0,12.0,31.0,168.0,2.0,False,
170,11035122.0,Mechelen,2800,APARTMENT,APARTMENT,735000.0,NewlyBuilt,4.0,210.0,1.0,0.0,1.0,12.0,31.0,,2.0,False,
171,11035121.0,Mechelen,2800,APARTMENT,APARTMENT,386000.0,NewlyBuilt,2.0,128.0,1.0,0.0,1.0,12.0,,,2.0,False,
172,11035120.0,Mechelen,2800,APARTMENT,APARTMENT,349000.0,NewlyBuilt,2.0,82.0,1.0,0.0,1.0,,31.0,,2.0,False,
173,11035116.0,Jemeppe-sur-Meuse,4101,APARTMENT,APARTMENT,99000.0,,1.0,90.0,0.0,0.0,0.0,0.0,0.0,,2.0,False,GOOD
174,11035114.0,HEIST-AAN-ZEE,8301,APARTMENT,APARTMENT,359000.0,,2.0,99.0,,0.0,0.0,,0.0,,,False,GOOD
175,11035111.0,Knokke-Heist,8300,APARTMENT,APARTMENT,655000.0,,2.0,74.0,,0.0,0.0,0.0,0.0,,,False,GOOD
176,11035109.0,Knokke-Heist,8300,APARTMENT,APARTMENT,449000.0,,1.0,67.0,,0.0,0.0,0.0,0.0,,,False,GOOD
177,11035110.0,Knokke-Heist,8300,APARTMENT,APARTMENT,650000.0,,2.0,75.0,,0.0,0.0,,0.0,,,False,
178,11035107.0,Zemst,1981,APARTMENT,APARTMENT,285000.0,,2.0,66.0,0.0,0.0,0.0,0.0,0.0,,,False,GOOD
179,11035106.0,Blankenberge,8370,APARTMENT,APARTMENT,385000.0,,2.0,85.0,,0.0,0.0,,0.0,,,False,GOOD
180,11035000.0,Deurne,2100,APARTMENT,APARTMENT,175000.0,,1.0,57.0,,0.0,0.0,6.0,0.0,,2.0,False,AS_NEW
